date,pm25_mean,pm25_std,sensor_count,temp_avg,temp_min,temp_max,precipitation,snow,wind_speed,wpgt,pressure,wpgt_missing,temp_range,is_rainy,wind_calm,high_pressure,co_mean,no2_mean,o3_mean,pm10_mean,so2_mean
2024-09-18,28.7,0.0,1,16.6,12.0,22.1,0.0,0.0,17.5,40.8,1028.0,0,10.1,0,0,1,120.26666666666668,120.26666666666668,120.26666666666668,120.26666666666668,120.26666666666668
2024-09-19,28.3,0.0,1,17.8,13.3,23.5,0.0,0.0,17.5,37.0,1024.7,0,10.2,0,0,1,116.48571428571428,116.48571428571428,116.48571428571428,116.48571428571428,116.48571428571428
2024-09-20,26.4,0.0,1,17.3,14.7,21.4,0.0,0.0,15.9,35.2,1021.0,0,6.699999999999999,0,0,1,118.2,118.2,118.2,118.2,118.2
2024-09-21,16.8,0.0,1,17.9,14.0,23.0,0.0,0.0,12.4,25.9,1017.5,0,9.0,0,0,0,112.61428571428571,112.61428571428571,112.61428571428571,112.61428571428571,112.61428571428571
2024-09-22,6.909999999999999,0.0,1,17.0,15.3,19.5,12.8,0.0,10.6,24.1,1012.2,0,4.199999999999999,1,0,0,128.235,128.235,128.235,128.235,128.235
2024-09-23,7.980000000000001,0.0,1,15.2,14.0,17.0,46.6,0.0,15.4,40.8,1004.5,0,3.0,1,0,0,124.08833333333334,124.08833333333334,124.08833333333334,124.08833333333334,124.08833333333334
2024-09-24,4.9,0.0,1,14.1,11.2,16.3,1.6,0.0,13.6,31.5,1003.2,0,5.100000000000001,1,0,0,124.055,124.055,124.055,124.055,124.055
2024-09-25,3.9,0.0,1,12.4,9.3,15.2,5.0,0.0,10.6,29.6,999.3,0,5.899999999999999,1,0,0,123.24,123.24,123.24,123.24,123.24
2024-09-26,5.42,0.0,1,13.7,11.6,16.2,17.2,0.0,17.0,40.8,987.1,0,4.6,1,0,0,109.53333333333332,109.53333333333332,109.53333333333332,109.53333333333332,109.53333333333332
2024-09-27,7.5,0.0,1,10.3,6.5,12.2,5.8,0.0,20.8,44.5,1000.3,0,5.699999999999999,1,0,0,181.8733333333333,181.8733333333333,181.8733333333333,181.8733333333333,181.8733333333333
2024-09-28,5.38,0.0,1,8.0,3.3,13.3,0.0,0.0,8.4,25.9,1023.0,0,10.0,0,0,1,169.42999999999998,169.42999999999998,169.42999999999998,169.42999999999998,169.42999999999998
2024-09-29,1.6200000000000003,0.0,1,9.7,5.4,13.6,1.0,0.0,17.0,44.5,1020.4,0,8.2,1,0,1,119.0042857142857,119.0042857142857,119.0042857142857,119.0042857142857,119.0042857142857
2024-09-30,3.14,0.0,1,13.7,11.5,15.3,8.4,0.0,26.8,51.8,1002.5,0,3.8000000000000007,1,0,0,116.82857142857142,116.82857142857142,116.82857142857142,116.82857142857142,116.82857142857142
2024-10-01,4.66,0.0,1,12.2,10.4,13.6,10.6,0.0,23.6,46.3,1007.3,0,3.1999999999999997,1,0,0,107.74,107.74,107.74,107.74,107.74
2024-10-02,7.970000000000001,0.0,1,13.2,10.4,15.3,4.4,0.0,18.4,38.9,1013.3,0,4.9,1,0,0,138.33714285714285,138.33714285714285,138.33714285714285,138.33714285714285,138.33714285714285
2024-10-03,10.4,0.0,1,10.7,7.4,14.9,0.0,0.0,10.7,27.8,1021.2,0,7.5,0,0,1,170.78571428571428,170.78571428571428,170.78571428571428,170.78571428571428,170.78571428571428
2024-10-04,9.84,0.0,1,9.4,3.6,15.4,0.0,0.0,6.1,18.5,1021.3,0,11.8,0,0,1,131.0925,131.0925,131.0925,131.0925,131.0925
2024-10-05,5.57,0.0,1,10.8,6.0,15.6,0.0,0.0,11.9,33.3,1015.3,0,9.6,0,0,0,132.62285714285716,132.62285714285716,132.62285714285716,132.62285714285716,132.62285714285716
2024-10-06,5.9,0.0,1,12.7,10.8,14.7,1.2,0.0,16.8,33.3,1001.0,0,3.899999999999999,1,0,0,126.92714285714284,126.92714285714284,126.92714285714284,126.92714285714284,126.92714285714284
2024-10-07,5.06,0.0,1,13.8,11.0,16.7,2.0,0.0,14.4,31.5,997.7,0,5.699999999999999,1,0,0,124.72285714285717,124.72285714285717,124.72285714285717,124.72285714285717,124.72285714285717
2024-10-08,3.92,0.0,1,13.8,11.7,15.9,14.0,0.0,16.5,38.9,992.9,0,4.200000000000001,1,0,0,82.64,82.64,82.64,82.64,82.64
2024-10-09,6.08,0.0,1,13.4,12.0,15.6,1.6,0.0,16.4,33.3,987.7,0,3.6,1,0,0,65.36428571428571,65.36428571428571,65.36428571428571,65.36428571428571,65.36428571428571
2024-10-10,9.2,0.0,1,9.0,3.4,12.3,0.6,0.0,14.2,33.3,1004.5,0,8.9,1,0,0,116.05714285714286,116.05714285714286,116.05714285714286,116.05714285714286,116.05714285714286
2024-10-11,4.48,0.0,1,5.6,-0.1,11.3,0.0,0.0,4.1,14.8,1016.3,0,11.4,0,1,0,75.77142857142857,75.77142857142857,75.77142857142857,75.77142857142857,75.77142857142857
2024-10-12,7.06,0.0,1,9.0,5.8,12.7,2.0,0.0,12.6,31.5,1008.8,0,6.9,1,0,0,84.39571428571428,84.39571428571428,84.39571428571428,84.39571428571428,84.39571428571428
2024-10-13,7.08,0.0,1,6.5,3.6,9.7,0.0,0.0,9.9,29.6,1017.5,0,6.1,0,0,0,84.72571428571429,84.72571428571429,84.72571428571429,84.72571428571429,84.72571428571429
2024-10-14,19.1,0.0,1,9.0,6.0,11.7,10.2,0.0,12.8,31.5,1015.4,0,5.699999999999999,1,0,0,91.0,91.0,91.0,91.0,91.0
2024-10-15,9.51,0.0,1,12.5,9.1,15.7,0.6,0.0,12.7,31.5,1014.0,0,6.6,1,0,0,77.16833333333334,77.16833333333334,77.16833333333334,77.16833333333334,77.16833333333334
2024-10-16,6.19,0.0,1,17.2,15.0,20.1,0.8,0.0,17.9,35.2,1002.8,0,5.100000000000001,1,0,0,96.00333333333332,96.00333333333332,96.00333333333332,96.00333333333332,96.00333333333332
2024-10-17,6.909999999999999,0.0,1,14.6,10.4,16.9,1.0,0.0,11.5,29.6,1009.0,0,6.499999999999998,1,0,0,145.08714285714285,145.08714285714285,145.08714285714285,145.08714285714285,145.08714285714285
2024-10-18,6.38,0.0,1,10.8,7.4,14.7,1.2,0.0,9.2,29.6,1014.3,0,7.299999999999999,1,0,0,126.9542857142857,126.9542857142857,126.9542857142857,126.9542857142857,126.9542857142857
2024-10-19,8.3,0.0,1,13.4,9.6,16.3,6.4,0.0,13.1,29.6,1011.1,0,6.700000000000001,1,0,0,108.06714285714284,108.06714285714284,108.06714285714284,108.06714285714284,108.06714285714284
2024-10-20,10.2,0.0,1,13.2,10.3,16.1,1.4,0.0,22.9,53.7,1011.3,0,5.800000000000001,1,0,0,120.51125,120.51125,120.51125,120.51125,120.51125
2024-10-21,7.35,0.0,1,11.3,9.1,13.1,0.0,0.0,12.3,35.2,1020.4,0,4.0,0,0,1,102.2375,102.2375,102.2375,102.2375,102.2375
2024-10-22,8.17,0.0,1,10.4,7.3,15.1,0.0,0.0,10.5,31.5,1027.8,0,7.8,0,0,1,68.85875,68.85875,68.85875,68.85875,68.85875
2024-10-23,8.37,0.0,1,11.3,8.5,15.2,0.0,0.0,10.0,29.6,1031.1,0,6.699999999999999,0,0,1,61.86125,61.86125,61.86125,61.86125,61.86125
2024-10-24,12.5,0.0,1,12.1,8.7,16.1,0.2,0.0,13.7,31.5,1020.2,0,7.400000000000002,1,0,1,69.83,69.83,69.83,69.83,69.83
2024-10-25,14.0,0.0,1,13.5,10.7,16.3,1.6,0.0,10.6,25.9,1013.6,0,5.600000000000001,1,0,0,99.00285714285714,99.00285714285714,99.00285714285714,99.00285714285714,99.00285714285714
2024-10-26,8.05,0.0,1,10.8,8.0,14.4,0.0,0.0,4.8,16.7,1016.2,0,6.4,0,1,0,69.875,69.875,69.875,69.875,69.875
2024-10-27,6.26,0.0,0,9.3,6.0,13.3,0.2,0.0,5.8,22.2,1021.6,0,7.300000000000001,1,0,1,,,,,
2024-10-28,4.47,0.0,1,12.5,9.9,14.5,0.6,0.0,16.5,35.2,1021.8,0,4.6,1,0,1,38.465,38.465,38.465,38.465,38.465
2024-10-29,5.98,0.0,1,12.8,10.0,14.8,0.4,0.0,8.2,22.2,1024.4,0,4.800000000000001,1,0,1,48.93,48.93,48.93,48.93,48.93
2024-10-30,12.3,0.0,1,10.2,7.3,12.8,0.0,0.0,5.2,16.7,1028.9,0,5.500000000000001,0,0,1,28.3,28.3,28.3,28.3,28.3
2024-10-31,18.4,0.0,1,10.2,7.4,13.0,0.0,0.0,4.4,14.8,1027.4,0,5.6,0,1,1,45.957142857142856,45.957142857142856,45.957142857142856,45.957142857142856,45.957142857142856
2024-11-01,16.8,0.0,1,10.0,7.2,12.2,0.0,0.0,7.6,20.4,1025.7,0,4.999999999999999,0,0,1,36.92857142857143,36.92857142857143,36.92857142857143,36.92857142857143,36.92857142857143
2024-11-02,9.03,0.0,1,11.3,9.8,13.3,0.0,0.0,8.9,22.2,1030.1,0,3.5,0,0,1,31.21857142857143,31.21857142857143,31.21857142857143,31.21857142857143,31.21857142857143
2024-11-03,16.6,0.0,1,10.7,9.6,12.2,0.0,0.0,8.7,22.2,1028.6,0,2.6,0,0,1,51.27142857142857,51.27142857142857,51.27142857142857,51.27142857142857,51.27142857142857
2024-11-04,21.3,0.0,1,9.7,8.1,11.5,0.0,0.0,7.7,18.5,1025.6,0,3.4000000000000004,0,0,1,61.07142857142857,61.07142857142857,61.07142857142857,61.07142857142857,61.07142857142857
2024-11-05,39.4,0.0,1,9.4,6.7,12.3,0.0,0.0,5.7,14.8,1023.4,0,5.6000000000000005,0,0,1,83.36142857142858,83.36142857142858,83.36142857142858,83.36142857142858,83.36142857142858
2024-11-06,31.6,0.0,1,10.0,9.3,11.0,0.0,0.0,4.9,14.8,1030.5,0,1.6999999999999993,0,1,1,85.05571428571427,85.05571428571427,85.05571428571427,85.05571428571427,85.05571428571427
2024-11-07,22.1,0.0,1,9.8,8.9,11.1,0.0,0.0,8.2,22.2,1030.7,0,2.1999999999999997,0,0,1,66.54285714285714,66.54285714285714,66.54285714285714,66.54285714285714,66.54285714285714
2024-11-08,26.1,0.0,1,7.7,6.8,8.8,0.0,0.0,8.5,20.4,1025.9,0,2.000000000000001,0,0,1,73.77285714285715,73.77285714285715,73.77285714285715,73.77285714285715,73.77285714285715
2024-11-09,25.2,0.0,1,6.5,5.4,8.2,0.0,0.0,5.2,14.8,1024.5,0,2.799999999999999,0,0,1,63.614285714285714,63.614285714285714,63.614285714285714,63.614285714285714,63.614285714285714
2024-11-10,24.2,0.0,1,7.4,3.7,10.2,0.2,0.0,7.2,18.5,1028.1,0,6.499999999999999,1,0,1,95.44285714285714,95.44285714285714,95.44285714285714,95.44285714285714,95.44285714285714
2024-11-11,10.1,0.0,1,7.9,5.5,9.7,0.0,0.0,12.6,27.8,1034.7,0,4.199999999999999,0,0,1,47.05714285714286,47.05714285714286,47.05714285714286,47.05714285714286,47.05714285714286
2024-11-12,7.56,0.0,1,7.1,4.7,9.6,0.2,0.0,17.6,37.0,1035.6,0,4.9,1,0,1,41.85142857142857,41.85142857142857,41.85142857142857,41.85142857142857,41.85142857142857
2024-11-13,14.0,0.0,1,7.3,5.7,9.8,0.0,0.0,9.8,24.1,1035.1,0,4.1000000000000005,0,0,1,98.15714285714286,98.15714285714286,98.15714285714286,98.15714285714286,98.15714285714286
2024-11-14,15.9,0.0,1,8.0,6.2,9.9,0.0,0.0,10.1,25.9,1031.7,0,3.7,0,0,1,72.68571428571428,72.68571428571428,72.68571428571428,72.68571428571428,72.68571428571428
2024-11-15,17.7,0.0,1,6.5,4.8,9.2,0.0,0.0,5.8,16.7,1027.5,0,4.4,0,0,1,113.84285714285714,113.84285714285714,113.84285714285714,113.84285714285714,113.84285714285714
2024-11-16,14.5,0.0,1,6.6,3.3,9.6,0.2,0.0,11.4,25.9,1018.8,0,6.3,1,0,0,107.94285714285714,107.94285714285714,107.94285714285714,107.94285714285714,107.94285714285714
2024-11-17,5.01,0.0,1,6.5,5.1,8.2,0.4,0.0,13.9,31.5,1014.7,0,3.1,1,0,0,81.17571428571429,81.17571428571429,81.17571428571429,81.17571428571429,81.17571428571429
2024-11-18,9.4,0.0,1,5.7,4.8,7.0,11.4,0.0,8.0,24.1,1009.7,0,2.2,1,0,0,77.50714285714285,77.50714285714285,77.50714285714285,77.50714285714285,77.50714285714285
2024-11-19,4.93,0.0,1,2.8,-0.6,7.3,6.7,0.0,14.4,27.8,998.8,0,7.899999999999999,1,0,0,98.85857142857144,98.85857142857144,98.85857142857144,98.85857142857144,98.85857142857144
2024-11-20,6.28,0.0,1,-0.3,-2.1,2.8,0.0,0.0,13.9,31.5,1009.2,0,4.9,0,0,0,132.13285714285712,132.13285714285712,132.13285714285712,132.13285714285712,132.13285714285712
2024-11-21,8.85,0.0,1,-1.0,-2.7,1.4,0.0,0.0,7.6,25.9,1002.1,0,4.1,0,0,0,142.92142857142858,142.92142857142858,142.92142857142858,142.92142857142858,142.92142857142858
2024-11-22,7.44,0.0,1,1.3,-1.1,4.4,0.0,0.0,16.7,37.0,1007.6,0,5.5,0,0,0,94.77714285714283,94.77714285714283,94.77714285714283,94.77714285714283,94.77714285714283
2024-11-23,5.15,0.0,1,7.4,0.5,13.7,5.6,0.0,24.2,57.4,1003.8,0,13.2,1,0,0,43.68714285714285,43.68714285714285,43.68714285714285,43.68714285714285,43.68714285714285
2024-11-24,10.3,0.0,1,14.6,12.5,15.4,12.0,0.0,35.3,66.7,995.1,0,2.9000000000000004,1,0,0,24.145,24.145,24.145,24.145,24.145
2024-11-25,6.11,0.0,1,9.1,6.0,11.7,2.2,0.0,17.5,38.9,1001.3,0,5.699999999999999,1,0,0,60.31571428571429,60.31571428571429,60.31571428571429,60.31571428571429,60.31571428571429
2024-11-26,8.18,0.0,1,5.6,4.4,7.6,0.2,0.0,9.3,24.1,1015.1,0,3.1999999999999997,1,0,0,113.91142857142856,113.91142857142856,113.91142857142856,113.91142857142856,113.91142857142856
2024-11-27,7.639999999999999,0.0,1,5.0,1.0,8.1,17.6,0.0,15.1,38.9,1013.3,0,7.1,1,0,0,97.80714285714286,97.80714285714286,97.80714285714286,97.80714285714286,97.80714285714286
2024-11-28,20.2,0.0,1,1.5,-1.2,4.3,0.2,0.0,6.5,20.4,1027.9,0,5.5,1,0,1,136.01000000000002,136.01000000000002,136.01000000000002,136.01000000000002,136.01000000000002
2024-11-29,8.45,0.0,1,5.1,2.9,7.8,0.2,0.0,14.7,29.6,1026.2,0,4.9,1,0,1,62.47857142857143,62.47857142857143,62.47857142857143,62.47857142857143,62.47857142857143
2024-11-30,11.3,0.0,1,10.2,6.6,12.2,0.0,0.0,12.1,24.1,1023.2,0,5.6,0,0,1,41.885714285714286,41.885714285714286,41.885714285714286,41.885714285714286,41.885714285714286
2024-12-01,6.980000000000001,0.0,1,10.6,9.4,12.0,1.0,0.0,15.0,29.6,1014.3,0,2.6,1,0,0,59.91142857142857,59.91142857142857,59.91142857142857,59.91142857142857,59.91142857142857
2024-12-02,3.6800000000000006,0.0,1,8.0,5.6,10.1,0.2,0.0,17.1,37.0,1013.1,0,4.5,1,0,0,32.1,32.1,32.1,32.1,32.1
2024-12-03,11.0,0.0,1,3.6,1.7,5.3,0.0,0.0,6.5,22.2,1022.6,0,3.6,0,0,1,77.51428571428572,77.51428571428572,77.51428571428572,77.51428571428572,77.51428571428572
2024-12-04,8.57,0.0,1,5.0,1.5,8.0,1.8,0.0,10.5,35.2,1024.2,0,6.5,1,0,1,86.15285714285714,86.15285714285714,86.15285714285714,86.15285714285714,86.15285714285714
2024-12-05,2.33,0.0,1,10.9,8.2,12.7,8.6,0.0,24.0,51.8,1008.1,0,4.5,1,0,0,38.42285714285714,38.42285714285714,38.42285714285714,38.42285714285714,38.42285714285714
2024-12-06,5.98,0.0,1,6.8,5.2,9.7,0.6,0.0,20.7,51.8,1013.0,0,4.499999999999999,1,0,0,59.29714285714286,59.29714285714286,59.29714285714286,59.29714285714286,59.29714285714286
2024-12-07,2.31,0.0,1,7.0,5.5,10.0,10.4,0.0,43.1,79.6,993.9,0,4.5,1,0,0,35.05285714285714,35.05285714285714,35.05285714285714,35.05285714285714,35.05285714285714
2024-12-08,3.11,0.0,1,5.5,5.0,6.0,7.4,0.0,34.6,63.0,1016.0,0,1.0,1,0,0,36.74714285714286,36.74714285714286,36.74714285714286,36.74714285714286,36.74714285714286
2024-12-09,5.6,0.0,1,5.4,4.4,6.2,0.4,0.0,22.0,40.8,1033.1,0,1.7999999999999998,1,0,1,44.62857142857143,44.62857142857143,44.62857142857143,44.62857142857143,44.62857142857143
2024-12-10,4.58,0.0,1,4.2,3.7,5.2,0.0,0.0,15.8,31.5,1036.2,0,1.5,0,0,1,46.112857142857145,46.112857142857145,46.112857142857145,46.112857142857145,46.112857142857145
2024-12-11,5.97,0.0,1,3.6,2.6,4.9,0.0,0.0,11.8,22.2,1035.7,0,2.3000000000000003,0,0,1,51.32857142857143,51.32857142857143,51.32857142857143,51.32857142857143,51.32857142857143
2024-12-12,8.1,0.0,1,2.9,1.6,4.6,0.2,0.0,9.5,18.5,1032.6,0,3.0,1,0,1,64.38571428571429,64.38571428571429,64.38571428571429,64.38571428571429,64.38571428571429
2024-12-13,18.9,0.0,1,3.0,1.8,4.2,0.6,0.0,8.6,20.4,1025.8,0,2.4000000000000004,1,0,1,113.7,113.7,113.7,113.7,113.7
2024-12-14,10.1,0.0,1,4.0,2.9,5.6,0.4,0.0,12.4,29.6,1022.8,0,2.7,1,0,1,86.92857142857143,86.92857142857143,86.92857142857143,86.92857142857143,86.92857142857143
2024-12-15,2.64,0.0,1,8.4,4.0,10.9,0.0,0.0,17.1,35.2,1027.7,0,6.9,0,0,1,77.56,77.56,77.56,77.56,77.56
2024-12-16,2.43,0.0,1,9.1,6.9,10.1,0.0,0.0,17.8,35.2,1030.8,0,3.1999999999999997,0,0,1,64.08571428571429,64.08571428571429,64.08571428571429,64.08571428571429,64.08571428571429
2024-12-17,6.02,0.0,1,7.6,6.1,9.2,0.2,0.0,13.8,37.0,1023.6,0,3.1,1,0,1,74.98142857142857,74.98142857142857,74.98142857142857,74.98142857142857,74.98142857142857
2024-12-18,4.7,0.0,1,11.8,9.6,12.8,3.4,0.0,26.8,53.7,1006.2,0,3.200000000000001,1,0,0,59.19285714285714,59.19285714285714,59.19285714285714,59.19285714285714,59.19285714285714
2024-12-19,3.9,0.0,1,5.7,3.0,11.2,1.0,0.0,23.2,48.2,1007.4,0,8.2,1,0,0,62.81285714285714,62.81285714285714,62.81285714285714,62.81285714285714,62.81285714285714
2024-12-20,5.04,0.0,1,4.2,1.7,6.5,0.8,0.0,14.7,31.5,1018.6,0,4.8,1,0,0,82.73142857142857,82.73142857142857,82.73142857142857,82.73142857142857,82.73142857142857
2024-12-21,6.470000000000001,0.0,1,7.0,4.1,10.7,1.2,0.0,21.8,48.2,1011.3,0,6.6,1,0,0,71.28142857142856,71.28142857142856,71.28142857142856,71.28142857142856,71.28142857142856
2024-12-22,6.49,0.0,1,4.6,3.5,6.1,0.2,0.0,30.9,57.4,1006.2,0,2.6,1,0,0,63.841428571428565,63.841428571428565,63.841428571428565,63.841428571428565,63.841428571428565
2024-12-23,9.3,0.0,1,4.0,2.5,5.4,0.2,0.0,16.5,50.0,1022.0,0,2.9000000000000004,1,0,1,88.04285714285714,88.04285714285714,88.04285714285714,88.04285714285714,88.04285714285714
2024-12-24,8.52,0.0,1,9.1,5.7,11.5,0.0,0.0,11.0,24.1,1025.9,0,5.8,0,0,1,91.12857142857143,91.12857142857143,91.12857142857143,91.12857142857143,91.12857142857143
2024-12-25,6.17,0.0,1,8.3,7.4,9.4,0.0,0.0,9.0,20.4,1033.3,0,2.0,0,0,1,76.15571428571428,76.15571428571428,76.15571428571428,76.15571428571428,76.15571428571428
2024-12-26,8.32,0.0,1,6.4,5.7,7.7,0.0,0.0,5.4,14.8,1035.3,0,2.0,0,0,1,81.64571428571428,81.64571428571428,81.64571428571428,81.64571428571428,81.64571428571428
2024-12-27,9.9,0.0,1,5.7,5.2,6.8,0.2,0.0,4.4,13.0,1033.2,0,1.5999999999999996,1,1,1,105.3157142857143,105.3157142857143,105.3157142857143,105.3157142857143,105.3157142857143
2024-12-28,8.45,0.0,1,4.3,3.7,4.9,0.2,0.0,6.6,18.5,1029.5,0,1.2000000000000002,1,0,1,91.75857142857144,91.75857142857144,91.75857142857144,91.75857142857144,91.75857142857144
2024-12-29,5.54,0.0,1,5.1,4.1,6.3,0.0,0.0,10.2,24.1,1029.8,0,2.2,0,0,1,90.02,90.02,90.02,90.02,90.02
2024-12-30,2.24,0.0,1,6.1,5.0,7.6,0.0,0.0,14.6,31.5,1027.9,0,2.6,0,0,1,84.54571428571428,84.54571428571428,84.54571428571428,84.54571428571428,84.54571428571428
2024-12-31,4.61,0.0,1,8.4,6.6,10.1,0.0,0.0,23.1,51.8,1020.5,0,3.5,0,0,1,69.60714285714286,69.60714285714286,69.60714285714286,69.60714285714286,69.60714285714286
2025-01-01,3.2299999999999995,0.0,1,8.1,3.7,10.6,9.2,0.0,27.4,59.3,1008.4,0,6.9,1,0,0,79.89,79.89,79.89,79.89,79.89
2025-01-02,6.409999999999999,0.0,1,0.4,-2.2,3.2,0.0,0.0,10.8,24.1,1018.5,0,5.4,0,0,0,84.31428571428572,84.31428571428572,84.31428571428572,84.31428571428572,84.31428571428572
2025-01-03,9.85,0.0,1,-0.9,-3.0,2.0,0.2,0.0,10.0,25.9,1023.8,0,5.0,1,0,1,118.97857142857144,118.97857142857144,118.97857142857144,118.97857142857144,118.97857142857144
2025-01-04,10.0,0.0,1,0.3,-1.3,1.8,3.6,0.0,9.0,29.6,1015.3,0,3.1,1,0,0,121.82857142857142,121.82857142857142,121.82857142857142,121.82857142857142,121.82857142857142
2025-01-05,2.87,0.0,1,7.3,1.0,11.5,24.6,0.0,21.3,46.3,988.6,0,10.5,1,0,0,89.34285714285714,89.34285714285714,89.34285714285714,89.34285714285714,89.34285714285714
2025-01-06,2.87,0.0,1,6.2,1.4,11.7,5.0,0.0,27.2,53.7,982.4,0,10.3,1,0,0,83.02571428571429,83.02571428571429,83.02571428571429,83.02571428571429,83.02571428571429
2025-01-07,4.43,0.0,1,1.0,-0.4,3.2,0.8,0.0,14.3,31.5,998.9,0,3.6,1,0,0,96.38714285714286,96.38714285714286,96.38714285714286,96.38714285714286,96.38714285714286
2025-01-08,9.2,0.0,1,-0.6,-2.2,0.6,0.6,0.0,9.1,22.2,1001.8,0,2.8000000000000003,1,0,0,115.57142857142856,115.57142857142856,115.57142857142856,115.57142857142856,115.57142857142856
2025-01-09,13.0,0.0,1,-0.9,-2.6,0.8,0.0,0.0,12.2,25.9,1008.4,0,3.4000000000000004,0,0,0,113.87142857142857,113.87142857142857,113.87142857142857,113.87142857142857,113.87142857142857
2025-01-10,23.6,0.0,1,-2.2,-4.0,0.2,0.0,0.0,4.8,14.8,1020.1,0,4.2,0,1,1,195.9642857142857,195.9642857142857,195.9642857142857,195.9642857142857,195.9642857142857
2025-01-11,51.9,0.0,1,-1.5,-3.9,1.9,0.2,0.0,5.2,14.8,1030.3,0,5.8,1,0,1,282.73285714285714,282.73285714285714,282.73285714285714,282.73285714285714,282.73285714285714
2025-01-12,39.4,0.0,1,0.1,-2.3,2.8,0.0,0.0,6.0,16.7,1040.1,0,5.1,0,0,1,368.48428571428576,368.48428571428576,368.48428571428576,368.48428571428576,368.48428571428576
2025-01-13,9.1,0.0,1,1.9,0.6,4.1,0.0,0.0,11.4,25.9,1039.3,0,3.5,0,0,1,118.21428571428572,118.21428571428572,118.21428571428572,118.21428571428572,118.21428571428572
2025-01-14,12.9,0.0,1,4.4,1.7,7.1,0.0,0.0,10.9,22.2,1035.2,0,5.4,0,0,1,111.18571428571428,111.18571428571428,111.18571428571428,111.18571428571428,111.18571428571428
2025-01-15,12.5,0.0,1,7.3,6.4,8.9,0.4,0.0,7.2,18.5,1034.3,0,2.5,1,0,1,98.88571428571429,98.88571428571429,98.88571428571429,98.88571428571429,98.88571428571429
2025-01-16,10.3,0.0,1,6.1,5.0,7.9,0.0,0.0,8.6,20.4,1034.4,0,2.9000000000000004,0,0,1,95.11428571428571,95.11428571428571,95.11428571428571,95.11428571428571,95.11428571428571
2025-01-17,19.8,0.0,1,3.4,1.4,5.4,0.0,0.0,8.5,20.4,1035.4,0,4.0,0,0,1,123.14285714285714,123.14285714285714,123.14285714285714,123.14285714285714,123.14285714285714
2025-01-18,26.4,0.0,1,1.6,0.5,2.8,0.0,0.0,6.6,18.5,1029.8,0,2.3,0,0,1,133.3,133.3,133.3,133.3,133.3
2025-01-19,23.7,0.0,1,1.6,1.2,2.1,0.0,0.0,8.1,20.4,1021.4,0,0.9000000000000001,0,0,1,135.45714285714286,135.45714285714286,135.45714285714286,135.45714285714286,135.45714285714286
2025-01-20,19.2,0.0,1,2.0,0.4,3.9,0.0,0.0,6.0,14.8,1018.4,0,3.5,0,0,0,166.27142857142857,166.27142857142857,166.27142857142857,166.27142857142857,166.27142857142857
2025-01-21,22.1,0.0,1,2.1,0.9,3.8,0.0,0.0,7.2,16.7,1013.9,0,2.9,0,0,0,156.34285714285716,156.34285714285716,156.34285714285716,156.34285714285716,156.34285714285716
2025-01-22,28.0,0.0,1,2.1,1.3,2.6,0.8,0.0,8.0,18.5,1004.5,0,1.3,1,0,0,191.94285714285715,191.94285714285715,191.94285714285715,191.94285714285715,191.94285714285715
2025-01-23,9.99,0.0,1,3.3,0.1,6.3,3.6,0.0,16.0,38.9,1002.8,0,6.2,1,0,0,177.31285714285713,177.31285714285713,177.31285714285713,177.31285714285713,177.31285714285713
2025-01-24,10.1,0.0,1,7.8,5.3,9.7,7.0,0.0,22.5,57.4,996.1,0,4.4,1,0,0,156.0,156.0,156.0,156.0,156.0
2025-01-25,11.0,0.0,1,3.4,1.0,5.2,2.4,0.0,9.1,22.2,1004.4,0,4.2,1,0,0,175.1,175.1,175.1,175.1,175.1
2025-01-26,5.47,0.0,1,3.9,0.9,7.3,13.7,0.0,20.1,53.7,995.5,0,6.4,1,0,0,174.36714285714288,174.36714285714288,174.36714285714288,174.36714285714288,174.36714285714288
2025-01-27,5.23,0.0,1,6.8,6.3,7.4,7.8,0.0,25.5,46.3,981.2,0,1.1000000000000003,1,0,0,54.23333333333333,54.23333333333333,54.23333333333333,54.23333333333333,54.23333333333333
2025-01-28,4.53,0.0,1,7.5,5.4,8.6,3.2,0.0,23.7,48.2,983.3,0,3.1999999999999997,1,0,0,491.7585714285714,491.7585714285714,491.7585714285714,491.7585714285714,491.7585714285714
2025-01-29,7.519999999999999,0.0,1,4.9,3.8,6.4,0.0,0.0,12.2,37.0,1002.5,0,2.6000000000000005,0,0,0,28.736666666666668,28.736666666666668,28.736666666666668,28.736666666666668,28.736666666666668
2025-01-30,7.12,0.0,1,2.8,0.6,5.4,0.0,0.0,12.1,27.8,1019.3,0,4.800000000000001,0,0,0,58.65333333333333,58.65333333333333,58.65333333333333,58.65333333333333,58.65333333333333
2025-01-31,6.26,0.0,1,4.3,1.5,6.7,4.5,0.0,9.5,24.1,1024.6,0,5.2,1,0,1,68.52428571428571,68.52428571428571,68.52428571428571,68.52428571428571,68.52428571428571
2025-02-01,12.1,0.0,1,3.8,1.7,5.7,0.0,0.0,9.0,22.2,1028.9,0,4.0,0,0,1,108.31428571428572,108.31428571428572,108.31428571428572,108.31428571428572,108.31428571428572
2025-02-02,17.9,0.0,1,2.1,-0.3,6.0,0.0,0.0,8.9,22.2,1023.3,0,6.3,0,0,1,111.44285714285714,111.44285714285714,111.44285714285714,111.44285714285714,111.44285714285714
